wavelength,flux
3145.245083494019,165.82736129930552
3146.673121967616,165.96930832358106
3148.1011604412133,166.11125534785663
3149.5291989148104,166.25320237213217
3150.9572373884075,166.39514939640773
3152.3852758620046,166.53709642068327
3153.8133143356017,166.67904344495884
3155.241352809199,166.82099046923437
3156.669391282796,166.9629374935099
3158.097429756393,167.10488451778548
3159.52546822999,167.24683154206102
3160.953506703587,167.38877856633658
3162.3815451771843,167.53072559061212
3163.8095836507814,167.6726726148877
3165.2376221243785,167.81461963916323
3166.6656605979756,167.9565666634388
3168.0936990715727,168.09851368771433
3169.52173754517,168.2404607119899
3170.949776018767,168.38240773626544
3172.377814492364,168.524354760541
3173.805852965961,168.66630178481654
3175.233891439558,168.8082488090921
3176.6619299131553,168.95019583336764
3178.0899683867524,169.0921428576432
3179.5180068603495,169.23408988191875
3180.9460453339466,169.37603690619432
3182.3740838075437,169.51798393046985
3183.802122281141,169.6599309547454
3185.230160754738,169.80187797902096
3186.658199228335,169.9438250032965
3188.086237701932,170.08577202757206
3189.514276175529,170.2277190518476
3190.9423146491263,170.36966607612317
3192.3703531227234,170.5116131003987
3193.7983915963205,170.65356012467427
3195.2264300699176,170.7955071489498
3196.6544685435147,170.93745417322538
3198.0825070171118,171.0794011975009
3199.510545490709,171.22134822177648
3200.938583964306,171.36329524605202
3202.366622437903,171.50524227032759
3203.7946609115,171.64718929460312
3205.2226993850973,171.7891363188787
3206.6507378586944,171.93108334315423
3208.0787763322915,172.0730303674298
3209.5068148058886,172.21497739170533
3210.9348532794857,172.35692441598087
3212.3628917530827,172.49887144025644
3213.79093022668,172.64081846453197
3215.218968700277,172.78276548880754
3216.647007173874,172.92471251308308
3218.075045647471,173.06665953735865
3219.5030841210682,173.20860656163418
3220.9311225946653,173.35055358590975
3222.3591610682624,173.4925006101853
3223.7871995418595,173.63444763446086
3225.2152380154566,173.7763946587364
3226.6432764890537,173.91834168301196
3228.071314962651,174.0602887072875
3229.499353436248,174.20223573156306
3230.927391909845,174.3441827558386
3232.355430383442,174.48612978011417
3233.783468857039,174.6280768043897
3235.2115073306363,174.77002382866527
3236.6395458042334,174.9119708529408
3238.0675842778305,175.05391787721635
3239.4956227514276,175.19586490149192
3240.9236612250247,175.33781192576745
3242.351699698622,175.47975895004302
3243.779738172219,175.62170597431856
3245.207776645816,175.76365299859413
3246.635815119413,175.90560002286966
3248.06385359301,176.04754704714523
3249.4918920666073,176.18949407142077
3250.9199305402044,176.33144109569633
3252.3479690138015,176.47338811997187
3253.7760074873986,176.61533514424744
3255.2040459609957,176.75728216852298
3256.632084434593,176.89922919279854
3258.06012290819,177.04117621707408
3259.488161381787,177.18312324134965
3260.916199855384,177.3250702656252
3262.344238328981,177.46701728990075
3263.7722768025783,177.6089643141763
3265.2003152761754,177.75091133845183
3266.6283537497725,177.8928583627274
3268.0563922233696,178.03480538700293
3269.4844306969667,178.1767524112785
3270.912469170564,178.31869943555404
3272.340507644161,178.4606464598296
3273.768546117758,178.60259348410514
3275.196584591355,178.7445405083807
3276.624623064952,178.88648753265625
3278.0526615385493,179.0284345569318
3279.4807000121464,179.17038158120735
3280.9087384857435,179.31232860548292
3282.3367769593406,179.45427562975846
3283.7648154329377,179.59622265403402
3285.1928539065348,179.73816967830956
3286.620892380132,179.88011670258513
3288.048930853729,180.02206372686067
3289.476969327326,180.16401075113623
3290.905007800923,180.30595777541177
3292.3330462745203,180.4479047996873
3293.7610847481174,180.58985182396287
3295.1891232217145,180.7317988482384
3296.6171616953116,180.87374587251398
3298.0452001689087,181.01569289678952
3299.4732386425057,181.15763992106508
3300.901277116103,181.29958694534062
3302.3293155897,181.4415339696162
3303.757354063297,181.58348099389173
3305.185392536894,181.7254280181673
3306.6134310104912,181.86737504244283
3308.0414694840883,182.0093220667184
3309.4695079576854,182.15126909099394
3310.8975464312825,182.2932161152695
3312.3255849048796,182.43516313954504
3313.7536233784767,182.5771101638206
3315.181661852074,182.71905718809614
3316.609700325671,182.8610042123717
3318.037738799268,183.00295123664725
3319.465777272865,183.1448982609228
3320.893815746462,183.28684528519835
3322.3218542200593,183.4287923094739
3323.7498926936564,183.57073933374946
3325.1779311672535,183.712686358025
3326.6059696408506,183.85463338230056
3328.0340081144477,183.9965804065761
3329.462046588045,184.13852743085167
3330.890085061642,184.2804744551272
3332.318123535239,184.42242147940277
3333.746162008836,184.5643685036783
3335.174200482433,184.70631552795388
3336.6022389560303,184.84826255222941
3338.0302774296274,184.99020957650498
3339.4583159032245,185.13215660078052
3340.8863543768216,185.27410362505609
3342.3143928504187,185.41605064933162
3343.742431324016,185.5579976736072
3345.170469797613,185.69994469788273
3346.59850827121,185.84189172215827
3348.026546744807,185.98383874643383
3349.454585218404,186.12578577070937
3350.8826236920013,186.18247134633762
3352.3106621655984,186.1864698540637
3353.7387006391955,186.19046836178975
3355.1667391127926,186.19446686951582
3356.5947775863897,186.1984653772419
3358.022816059987,186.20246388496795
3359.450854533584,186.20646239269405
3360.878893007181,186.21046090042012
3362.306931480778,186.21445940814618
3363.734969954375,186.21845791587225
3365.1630084279723,186.22245642359832
3366.5910469015694,186.22645493132438
3368.0190853751665,186.23045343905048
3369.4471238487636,186.23445194677655
3370.8751623223607,186.2384504545026
3372.3032007959578,186.24244896222868
3373.731239269555,186.24644746995475
3375.159277743152,186.2504459776808
3376.587316216749,186.2544444854069
3378.015354690346,186.25844299313297
3379.4433931639433,186.26244150085904
3380.8714316375404,186.2664400085851
3382.2994701111375,186.27043851631117
3383.7275085847346,186.27443702403724
3385.1555470583316,186.27843553176334
3386.5835855319287,186.2824340394894
3388.011624005526,186.28643254721547
3389.439662479123,186.29043105494154
3390.86770095272,186.2944295626676
3392.295739426317,186.2984280703937
3393.7237778999142,186.30242657811976
3395.1518163735113,186.30642508584583
3396.5798548471084,186.3104235935719
3398.0078933207055,186.31442210129796
3399.4359317943026,186.31842060902403
3400.8639702678997,186.25917649313985
3402.292008741497,186.15864258459862
3403.720047215094,186.05810867605737
3405.148085688691,185.95757476751615
3406.576124162288,185.8570408589749
3408.004162635885,185.75650695043367
3409.4322011094823,185.65597304189245
3410.8602395830794,185.5554391333512
3412.2882780566765,185.45490522480998
3413.7163165302736,185.35437131626873
3415.1443550038707,185.2538374077275
3416.572393477468,185.15330349918628
3418.0004319510645,185.05276959064506
3419.428470424662,184.9522356821038
3420.8565088982587,184.85170177356258
3422.284547371856,184.75116786502133
3423.712585845453,184.65063395648014
3425.1406243190504,184.55010004793886
3426.568662792647,184.44956613939766
3427.9967012662446,184.34903223085638
3429.4247397398412,184.24849832231519
3430.852778213439,184.1479644137739
3432.2808166870354,184.0474305052327
3433.708855160633,183.94689659669143
3435.1368936342296,183.84636268815024
3436.564932107827,183.74582877960898
3437.992970581424,183.64529487106776
3439.4210090550214,183.5447609625265
3440.849047528618,183.4442270539853
3442.2770860022156,183.34369314544404
3443.705124475812,183.24315923690284
3445.13316294941,183.14262532836156
3446.5612014230064,183.04209141982037
3447.989239896604,182.9415575112791
3449.4172783702006,182.8410236027379
3450.845316843798,182.80219782379388
3452.273355317395,182.80591072382524
3453.7013937909924,182.8096236238566
3455.129432264589,182.81333652388795
3456.5574707381866,182.8170494239193
3457.985509211783,182.82076232395065
3459.4135476853808,182.824475223982
3460.8415861589774,182.82818812401337
3462.269624632575,182.8319010240447
3463.6976631061716,182.83561392407606
3465.125701579769,182.83932682410742
3466.553740053366,182.84303972413875
3467.9817785269634,182.8467526241701
3469.40981700056,182.85046552420147
3470.8378554741575,182.85417842423283
3472.265893947754,182.85789132426416
3473.6939324213517,182.86160422429552
3475.1219708949484,182.86531712432688
3476.550009368546,182.86903002435824
3477.9780478421426,182.87274292438957
3479.40608631574,182.87645582442093
3480.834124789337,182.8801687244523
3482.2621632629343,182.88388162448365
3483.690201736531,182.88759452451498
3485.1182402101285,182.89130742454634
3486.546278683725,182.8950203245777
3487.9743171573227,182.89873322460906
3489.4023556309194,182.9024461246404
3490.830394104517,182.90615902467175
3492.2584325781136,182.9098719247031
3493.686471051711,182.91358482473444
3495.1145095253078,182.9172977247658
3496.5425479989053,182.92101062479716
3497.970586472502,182.92472352482852
3499.3986249460995,182.92843642485985
3500.826663419696,183.04110356360718
3502.2547018932937,183.2330319344587
3503.6827403668904,183.42496030531007
3505.110778840488,183.61688867616158
3506.5388173140846,183.80881704701298
3507.966855787682,184.0007454178645
3509.3948942612788,184.19267378871587
3510.8229327348763,184.38460215956738
3512.250971208473,184.57653053041878
3513.6790096820705,184.7684589012703
3515.107048155667,184.96038727212166
3516.5350866292647,185.15231564297318
3517.9631251028613,185.34424401382458
3519.391163576459,185.5361723846761
3520.8192020500555,185.72810075552746
3522.247240523653,185.92002912637898
3523.6752789972497,186.11195749723038
3525.1033174708473,186.3038858680819
3526.531355944444,186.49581423893326
3527.9593944180415,186.68774260978478
3529.387432891638,186.87967098063618
3530.8154713652357,187.0715993514877
3532.2435098388323,187.26352772233906
3533.67154831243,187.45545609319058
3535.0995867860265,187.64738446404198
3536.527625259624,187.8393128348935
3537.9556637332207,188.03124120574486
3539.3837022068183,188.22316957659638
3540.811740680415,188.41509794744778
3542.2397791540125,188.6070263182993
3543.667817627609,188.79895468915066
3545.0958561012067,188.99088306000218
3546.5238945748033,189.18281143085358
3547.951933048401,189.3747398017051
3549.3799715219975,189.56666817255646
3550.808009995595,189.70882312767932
3552.2360484691917,189.81278432855717
3553.6640869427893,189.91674552943508
3555.092125416386,190.0207067303129
3556.5201638899835,190.1246679311908
3557.94820236358,190.22862913206865
3559.3762408371776,190.33259033294652
3560.8042793107743,190.43655153382437
3562.232317784372,190.54051273470228
3563.6603562579685,190.6444739355801
3565.088394731566,190.748435136458
3566.5164332051627,190.85239633733585
3567.9444716787602,190.95635753821375
3569.372510152357,191.06031873909157
3570.8005486259544,191.16427993996948
3572.228587099551,191.26824114084732
3573.6566255731486,191.37220234172523
3575.0846640467453,191.47616354260305
3576.512702520343,191.58012474348095
3577.9407409939395,191.6840859443588
3579.368779467537,191.7880471452367
3580.7968179411337,191.89200834611452
3582.224856414731,191.99596954699243
3583.652894888328,192.09993074787027
3585.0809333619254,192.20389194874818
3586.508971835522,192.307853149626
3587.9370103091196,192.4118143505039
3589.3650487827163,192.51577555138175
3590.793087256314,192.61973675225963
3592.2211257299105,192.72369795313747
3593.649164203508,192.82765915401538
3595.0772026771047,192.9316203548932
3596.505241150702,193.0355815557711
3597.933279624299,193.13954275664895
3599.3613180978964,193.24350395752685
3600.789356571493,193.38440704595055
3602.2173950450906,193.55520044739282
3603.6454335186872,193.72599384883497
3605.073471992285,193.89678725027724
3606.5015104658814,194.06758065171942
3607.929548939479,194.2383740531617
3609.3575874130756,194.40916745460385
3610.785625886673,194.5799608560461
3612.21366436027,194.75075425748827
3613.6417028338674,194.92154765893054
3615.069741307464,195.0923410603727
3616.4977797810616,195.26313446181496
3617.925818254658,195.4339278632571
3619.353856728256,195.60472126469938
3620.7818952018524,195.77551466614156
3622.20993367545,195.94630806758383
3623.6379721490466,196.11710146902598
3625.066010622644,196.28789487046825
3626.494049096241,196.4586882719104
3627.9220875698384,196.62948167335267
3629.350126043435,196.80027507479483
3630.7781645170326,196.9710684762371
3632.206202990629,197.14186187767925
3633.6342414642268,197.31265527912151
3635.0622799378234,197.4834486805637
3636.490318411421,197.65424208200596
3637.9183568850176,197.82503548344812
3639.346395358615,197.9958288848904
3640.774433832212,198.16662228633254
3642.2024723058094,198.3374156877748
3643.630510779406,198.50820908921696
3645.0585492530035,198.67900249065923
3646.4865877266,198.84979589210138
3647.9146262001977,199.02058929354365
3649.3426646737944,199.1913826949858
3650.770703147392,199.24302538984128
3652.1987416209886,199.19304404326542
3653.626780094586,199.1430626966895
3655.054818568183,199.0930813501136
3656.4828570417803,199.0431000035377
3657.910895515377,198.99311865696183
3659.3389339889745,198.9431373103859
3660.766972462571,198.89315596381002
3662.1950109361687,198.8431746172341
3663.6230494097654,198.79319327065824
3665.051087883363,198.74321192408232
3666.4791263569596,198.69323057750643
3667.907164830557,198.6432492309305
3669.3352033041538,198.59326788435462
3670.7632417777513,198.54328653777873
3672.191280251348,198.49330519120284
3673.6193187249455,198.44332384462692
3675.047357198542,198.39334249805103
3676.4753956721397,198.3433611514751
3677.9034341457364,198.29337980489925
3679.331472619334,198.24339845832333
3680.7595110929306,198.19341711174744
3682.187549566528,198.14343576517152
3683.6155880401247,198.09345441859566
3685.0436265137223,198.04347307201974
3686.471664987319,197.99349172544385
3687.8997034609165,197.94351037886793
3689.327741934513,197.89352903229204
3690.7557804081107,197.84354768571615
3692.1838188817073,197.79356633914026
3693.611857355305,197.74358499256434
3695.0398958289015,197.69360364598845
3696.467934302499,197.64362229941256
3697.8959727760957,197.59364095283667
3699.3240112496933,197.54365960626075
3700.75204972329,197.57489962980017
3702.1800881968875,197.67914643837278
3703.608126670484,197.78339324694534
3705.0361651440817,197.88764005551798
3706.4642036176783,197.99188686409053
3707.892242091276,198.09613367266314
3709.3202805648725,198.2003804812357
3710.74831903847,198.3046272898083
3712.1763575120667,198.40887409838086
3713.6043959856643,198.5131209069535
3715.032434459261,198.61736771552606
3716.4604729328585,198.72161452409867
3717.888511406455,198.82586133267122
3719.3165498800527,198.93010814124384
3720.7445883536493,199.0343549498164
3722.172626827247,199.13860175838903
3723.6006653008435,199.24284856696158
3725.028703774441,199.3470953755342
3726.4567422480377,199.45134218410675
3727.8847807216353,199.55558899267936
3729.312819195232,199.65983580125192
3730.7408576688294,199.76408260982456
3732.168896142426,199.8683294183971
3733.5969346160236,199.97257622696972
3735.0249730896203,200.07682303554228
3736.453011563218,200.1810698441149
3737.8810500368145,200.28531665268744
3739.309088510412,200.38956346126008
3740.7371269840087,200.49381026983264
3742.1651654576062,200.59805707840525
3743.593203931203,200.7023038869778
3745.0212424048004,200.8065506955504
3746.449280878397,200.91079750412297
3747.8773193519946,201.0150443126956
3749.3053578255913,201.11929112126816
3750.733396299189,201.44942398999092
3752.1614347727855,201.99350664843126
3753.589473246383,202.53758930687192
3755.0175117199797,203.08167196531224
3756.445550193577,203.6257546237529
3757.873588667174,204.16983728219324
3759.3016271407714,204.7139199406339
3760.729665614368,205.25800259907422
3762.1577040879656,205.80208525751488
3763.5857425615623,206.34616791595522
3765.01378103516,206.89025057439588
3766.4418195087565,207.4343332328362
3767.869857982354,207.97841589127688
3769.2978964559506,208.5224985497172
3770.725934929548,209.06658120815786
3772.153973403145,209.61066386659817
3773.5820118767424,210.15474652503886
3775.010050350339,210.69882918347918
3776.4380888239366,211.24291184191983
3777.8661272975332,211.78699450036015
3779.294165771131,212.33107715880084
3780.7222042447274,212.87515981724115
3782.150242718325,213.4192424756818
3783.5782811919216,213.96332513412213
3785.0063196655187,214.50740779256262
3786.434358139116,215.05149045100313
3787.862396612713,215.59557310944362
3789.29043508631,216.1396557678841
3790.718473559907,216.68373842632462
3792.146512033504,217.2278210847651
3793.5745505071013,217.7719037432056
3795.0025889806984,218.3159864016461
3796.4306274542955,218.8600690600866
3797.8586659278926,219.4041517185271
3799.2867044014897,219.94823437696758
3800.714742875087,220.29218903038378
3802.142781348684,220.4364209162171
3803.570819822281,220.5806528020504
3804.998858295878,220.7248846878837
3806.426896769475,220.869116573717
3807.8549352430723,221.01334845955031
3809.2829737166694,221.15758034538362
3810.7110121902665,221.30181223121693
3812.1390506638636,221.44604411705023
3813.5670891374607,221.59027600288354
3814.995127611058,221.73450788871685
3816.423166084655,221.87873977455016
3817.851204558252,222.02297166038346
3819.279243031849,222.16720354621677
3820.707281505446,222.31143543205008
3822.1353199790433,222.45566731788338
3823.5633584526404,222.5998992037167
3824.9913969262375,222.74413108955
3826.4194353998346,222.8883629753833
3827.8474738734317,223.0325948612166
3829.275512347029,223.17682674704992
3830.703550820626,223.32105863288322
3832.131589294223,223.46529051871653
3833.55962776782,223.60952240454984
3834.987666241417,223.75375429038314
3836.4157047150143,223.89798617621645
3837.8437431886114,224.04221806204976
3839.2717816622085,224.18644994788306
3840.6998201358056,224.33068183371637
3842.1278586094027,224.47491371954968
3843.5558970829998,224.61914560538298
3844.983935556597,224.7633774912163
3846.411974030194,224.9076093770496
3847.840012503791,225.0518412628829
3849.268050977388,225.1960731487162
3850.6960894509853,225.24981340592143
3852.1241279245824,225.20840029018711
3853.5521663981795,225.1669871744528
3854.9802048717766,225.12557405871848
3856.4082433453736,225.08416094298417
3857.8362818189707,225.04274782724985
3859.264320292568,225.00133471151554
3860.692358766165,224.95992159578122
3862.120397239762,224.9185084800469
3863.548435713359,224.8770953643126
3864.9764741869562,224.83568224857828
3866.4045126605533,224.79426913284397
3867.8325511341504,224.75285601710965
3869.2605896077475,224.71144290137534
3870.6886280813446,224.67002978564102
3872.1166665549417,224.6286166699067
3873.544705028539,224.5872035541724
3874.972743502136,224.54579043843805
3876.400781975733,224.50437732270373
3877.82882044933,224.46296420696942
3879.256858922927,224.4215510912351
3880.6848973965243,224.3801379755008
3882.1129358701214,224.33872485976647
3883.5409743437185,224.29731174403216
3884.9690128173156,224.25589862829784
3886.3970512909127,224.21448551256353
3887.82508976451,224.1730723968292
3889.253128238107,224.1316592810949
3890.681166711704,224.09024616536058
3892.109205185301,224.04883304962627
3893.537243658898,224.00741993389195
3894.9652821324953,223.96600681815764
3896.393320606093,223.9245937024233
3897.8213590796895,223.883180586689
3899.249397553287,223.84176747095466
3900.6774360268837,223.6923710525351
3902.1054745004813,223.42332860410932
3903.533512974078,223.1542861556837
3904.9615514476754,222.88524370725793
3906.389589921272,222.61620125883232
3907.8176283948696,222.34715881040654
3909.2456668684663,222.07811636198096
3910.673705342064,221.80907391355518
3912.1017438156605,221.54003146512957
3913.529782289258,221.2709890167038
3914.9578207628547,221.00194656827819
3916.3858592364522,220.7329041198524
3917.813897710049,220.4638616714268
3919.2419361836464,220.19481922300102
3920.669974657243,219.9257767745754
3922.0980131308406,219.65673432614963
3923.5260516044373,219.38769187772402
3924.954090078035,219.11864942929824
3926.3821285516315,218.84960698087264
3927.810167025229,218.58056453244686
3929.2382054988257,218.31152208402125
3930.666243972423,218.04247963559547
3932.09428244602,217.77343718716986
3933.5223209196174,217.50439473874408
3934.950359393214,217.23535229031847
3936.3783978668116,216.9663098418927
3937.8064363404083,216.6972673934671
3939.234474814006,216.4282249450413
3940.6625132876025,216.1591824966157
3942.0905517612,215.89014004818992
3943.5185902347966,215.6210975997643
3944.946628708394,215.35205515133853
3946.374667181991,215.08301270291292
3947.8027056555884,214.81397025448715
3949.230744129185,214.54492780606154
3950.6587826027826,214.74375276213198
3952.0868210763792,215.48890323765468
3953.514859549977,216.2340537131779
3954.9428980235734,216.97920418870063
3956.370936497171,217.72435466422382
3957.7989749707676,218.46950513974656
3959.227013444365,219.21465561526975
3960.655051917962,219.95980609079248
3962.0830903915594,220.7049565663157
3963.511128865156,221.4501070418384
3964.9391673387536,222.19525751736163
3966.36720581235,222.94040799288436
3967.7952442859473,223.68555846840732
3969.2232827595444,224.43070894393028
3970.6513212331415,225.17585941945325
3972.0793597067386,225.9210098949762
3973.5073981803357,226.66616037049917
3974.935436653933,227.41131084602216
3976.36347512753,228.15646132154512
3977.791513601127,228.90161179706809
3979.219552074724,229.64676227259105
3980.647590548321,230.391912748114
3982.0756290219183,231.13706322363697
3983.5036674955154,231.88221369915993
3984.9317059691125,232.6273641746829
3986.3597444427096,233.3725146502059
3987.7877829163067,234.11766512572885
3989.215821389904,234.8628156012518
3990.643859863501,235.60796607677477
3992.071898337098,236.35311655229773
3993.499936810695,237.0982670278207
3994.927975284292,237.84341750334366
3996.3560137578893,238.58856797886665
3997.7840522314864,239.3337184543896
3999.2120907050835,240.07886892991257
4000.6401291786806,240.550172142796
4002.0681676522777,240.6844077593141
4003.496206125875,240.81864337583224
4004.924244599472,240.95287899235038
4006.352283073069,241.0871146088685
4007.780321546666,241.22135022538663
4009.208360020263,241.35558584190474
4010.6363984938603,241.48982145842288
4012.0644369674574,241.624057074941
4013.4924754410545,241.75829269145913
4014.9205139146516,241.89252830797724
4016.3485523882487,242.02676392449538
4017.7765908618458,242.1609995410135
4019.204629335443,242.29523515753164
4020.63266780904,242.42947077404975
4022.060706282637,242.5637063905679
4023.488744756234,242.69794200708603
4024.9167832298313,242.83217762360414
4026.3448217034284,242.96641324012228
4027.7728601770254,243.1006488566404
4029.2008986506225,243.23488447315853
4030.6289371242196,243.36912008967664
4032.0569755978167,243.50335570619478
4033.485014071414,243.6375913227129
4034.913052545011,243.77182693923103
4036.341091018608,243.90606255574914
4037.769129492205,244.04029817226728
4039.1971679658022,244.17453378878542
4040.6252064393993,244.30876940530354
4042.0532449129964,244.44300502182168
4043.4812833865935,244.5772406383398
4044.9093218601906,244.71147625485793
4046.3373603337877,244.84571187137604
4047.765398807385,244.97994748789418
4049.193437280982,245.1141831044123
4050.621475754579,245.04581762493765
4052.049514228176,244.71451269906314
4053.477552701773,244.38320777318862
4054.9055911753703,244.0519028473141
4056.3336296489674,243.72059792143955
4057.7616681225645,243.38929299556503
4059.1897065961616,243.0579880696905
4060.6177450697587,242.726683143816
4062.045783543356,242.39537821794144
4063.473822016953,242.06407329206692
4064.90186049055,241.7327683661924
4066.329898964147,241.40146344031788
4067.757937437744,241.07015851444334
4069.1859759113413,240.73885358856882
4070.6140143849384,240.4075486626943
4072.0420528585355,240.07624373681978
4073.4700913321326,239.74493881094523
4074.8981298057297,239.4136338850707
